local1,area_danji_id,danji_room_type_id,splitlevel
경기도,608,1616,1
경기도,608,1617,1
경기도,609,1618,1
경기도,609,1619,1
경기도,609,1620,1
경기도,609,1621,1
경기도,609,1622,1
경기도,609,1623,1
경기도,610,1624,1
경기도,610,1625,1
경기도,610,1626,1
경기도,610,1627,1
경기도,610,1628,1
경기도,611,25864,1
경기도,611,25865,1
경기도,612,1629,1
경기도,612,1630,1
경기도,612,1631,1
경기도,619,25874,1
경기도,619,25875,1
경기도,623,1648,1
경기도,623,1649,1
경기도,623,1650,1
경기도,624,1651,1
경기도,624,1652,1
경기도,624,1653,1
경기도,629,1654,1
경기도,629,1655,1
경기도,629,1657,1
경기도,630,1658,1
경기도,630,1659,1
경기도,630,1660,1
경기도,630,1661,1
경기도,632,1662,1
경기도,632,1663,1
경기도,632,1664,1
경기도,632,1665,1
경기도,633,1666,1
경기도,633,1667,1
경기도,633,1668,1
경기도,633,1669,1
경기도,633,1670,1
경기도,633,1671,1
경기도,633,1672,1
경기도,633,1673,1
경기도,634,1674,1
경기도,634,1675,1
경기도,634,1676,1
경기도,638,187806,1
경기도,638,187807,1
경기도,643,25882,1
경기도,643,25883,1
경기도,643,25884,1
경기도,643,25885,1
경기도,643,25886,1
경기도,643,25887,1
경기도,650,25888,1
경기도,650,25889,1
경기도,652,1710,1
경기도,652,1711,1
경기도,654,1717,1
경기도,654,1718,1
경기도,654,1719,1
경기도,655,1720,1
경기도,655,1721,1
경기도,656,1722,1
경기도,656,1723,1
경기도,656,1724,1
경기도,656,1725,1
경기도,656,1726,1
경기도,657,1727,1
경기도,661,1733,1
경기도,661,1734,1
경기도,662,1735,1
경기도,662,1736,1
경기도,664,1740,1
경기도,664,1741,1
경기도,664,1742,1
경기도,665,1743,1
경기도,665,1744,1
경기도,665,1745,1
경기도,666,1746,1
경기도,666,1747,1
경기도,667,1748,1
경기도,667,1749,1
경기도,667,1750,1
경기도,668,1751,1
경기도,669,1752,1
경기도,669,1753,1
경기도,670,1754,1
경기도,671,1755,1
경기도,671,1756,1
경기도,671,1757,1
경기도,672,25890,1
경기도,672,25891,1
경기도,673,1758,1
경기도,673,1759,1
경기도,673,1761,1
경기도,674,1764,1
경기도,674,1765,1
경기도,674,1766,1
경기도,674,1767,1
경기도,677,1774,1
경기도,677,1775,1
경기도,678,25892,1
경기도,678,25893,1
경기도,678,25894,1
경기도,680,1781,1
경기도,680,1784,1
경기도,680,1785,1
경기도,680,1786,1
경기도,680,1787,1
경기도,680,1790,1
경기도,680,1791,1
경기도,680,1792,1
경기도,681,1793,1
경기도,681,1794,1
경기도,681,1795,1
경기도,682,1796,1
경기도,682,1797,1
경기도,683,1798,1
경기도,684,1799,1
경기도,685,1800,1
경기도,685,1801,1
경기도,686,1802,1
경기도,686,1803,1
경기도,687,1804,1
경기도,688,1805,1
경기도,688,1806,1
경기도,689,1807,1
경기도,689,1808,1
경기도,689,1809,1
경기도,690,1810,1
경기도,690,1811,1
경기도,691,1812,1
경기도,692,1813,1
경기도,692,1814,1
경기도,696,1822,1
경기도,696,1823,1
경기도,696,1825,1
경기도,696,1826,1
경기도,697,1827,1
경기도,697,1828,1
경기도,697,1829,1
경기도,697,1832,1
경기도,697,1834,1
경기도,697,1835,1
경기도,697,1836,1
경기도,697,1837,1
경기도,697,1838,1
경기도,697,1839,1
경기도,697,1840,1
경기도,698,1841,1
경기도,698,1842,1
경기도,698,1843,1
경기도,698,1844,1
경기도,698,1845,1
경기도,698,1846,1
경기도,698,1847,1
경기도,698,1848,1
경기도,698,1849,1
경기도,698,1850,1
경기도,698,1851,1
경기도,698,1852,1
경기도,698,1853,1
경기도,698,1854,1
경기도,698,1855,1
경기도,699,1856,1
경기도,699,1857,1
경기도,699,1858,1
경기도,699,1859,1
경기도,699,1860,1
경기도,699,1861,1
경기도,699,1864,1
경기도,699,1865,1
경기도,699,1866,1
경기도,699,1870,1
경기도,699,1871,1
경기도,699,25486,1
경기도,712,1910,1
경기도,712,1911,1
경기도,713,1912,1
경기도,713,1913,1
경기도,714,1914,1
경기도,714,1915,1
경기도,714,1916,1
경기도,715,1917,1
경기도,716,1918,1
경기도,716,1919,1
경기도,719,1923,1
경기도,719,1924,1
경기도,720,25898,1
경기도,720,25899,1
경기도,721,1925,1
경기도,721,1926,1
경기도,721,1927,1
경기도,721,1928,1
경기도,721,165068,1
경기도,721,165069,1
경기도,736,1975,1
경기도,737,1976,1
경기도,737,1977,1
경기도,737,1978,1
경기도,755,25908,1
경기도,755,25909,1
경기도,758,2014,1
경기도,759,2015,1
경기도,759,2016,1
경기도,761,25913,1
경기도,761,25914,1
경기도,761,25915,1
경기도,762,25916,1
경기도,762,25917,1
경기도,763,25918,1
경기도,763,25919,1
경기도,764,2017,1
경기도,764,2018,1
경기도,764,2019,1
경기도,764,2020,1
경기도,764,2021,1
경기도,764,2022,1
경기도,764,2023,1
경기도,764,2024,1
경기도,764,2025,1
경기도,764,2026,1
경기도,764,2027,1
경기도,764,2028,1
경기도,764,2029,1
경기도,764,323115,1
경기도,764,323116,1
경기도,764,323117,1
경기도,767,2055,1
경기도,767,2056,1
경기도,769,2057,1
경기도,769,2058,1
경기도,772,2059,1
경기도,772,2060,1
경기도,774,146747,1
경기도,774,146748,1
경기도,774,146749,1
경기도,774,146750,1
경기도,774,146751,1
경기도,776,2072,1
경기도,776,2073,1
경기도,777,2074,1
경기도,777,2075,1
경기도,777,2076,1
경기도,778,2077,1
경기도,778,2078,1
경기도,779,2079,1
경기도,779,2080,1
경기도,780,2081,1
경기도,780,2082,1
경기도,780,2083,1
경기도,781,2084,1
경기도,781,2085,1
경기도,782,2086,1
경기도,782,2087,1
경기도,783,2088,1
경기도,783,2089,1
경기도,787,2102,1
경기도,787,2103,1
경기도,788,2104,1
경기도,788,2105,1
경기도,788,2106,1
경기도,790,2107,1
경기도,790,2108,1
경기도,791,25927,1
경기도,793,2113,1
경기도,793,2114,1
경기도,793,2115,1
경기도,793,2116,1
경기도,795,2117,1
경기도,795,2118,1
경기도,796,2119,1
경기도,796,2120,1
경기도,797,2121,1
경기도,797,2122,1
경기도,797,2123,1
경기도,798,2124,1
경기도,798,2125,1
경기도,798,2126,1
경기도,799,2127,1
경기도,799,2128,1
경기도,799,2129,1
경기도,799,2130,1
경기도,810,25937,1
경기도,818,2162,1
경기도,818,2163,1
경기도,818,2164,1
경기도,818,2165,1
경기도,818,431432,1
경기도,819,2166,1
경기도,819,2167,1
경기도,819,2168,1
경기도,820,2169,1
경기도,820,2170,1
경기도,820,2171,1
경기도,822,2178,1
경기도,822,2179,1
경기도,822,2180,1
경기도,825,2181,1
경기도,825,2182,1
경기도,825,2183,1
경기도,825,2184,1
경기도,826,2185,1
경기도,826,2186,1
경기도,826,2187,1
경기도,826,2188,1
경기도,829,2195,1
경기도,829,2196,1
경기도,829,2197,1
경기도,829,2198,1
경기도,829,2199,1
경기도,829,2200,1
경기도,829,2201,1
경기도,829,2202,1
경기도,829,2203,1
경기도,829,2204,1
경기도,829,2205,1
경기도,829,2206,1
경기도,832,2212,1
경기도,832,2213,1
경기도,832,2214,1
경기도,832,2215,1
경기도,834,2216,1
경기도,834,2217,1
경기도,834,2218,1
경기도,834,2219,1
경기도,834,2220,1
경기도,838,25943,1
경기도,838,25944,1
경기도,841,2231,1
경기도,841,2232,1
경기도,842,2233,1
경기도,842,2234,1
경기도,843,2235,1
경기도,843,2236,1
경기도,844,2237,1
경기도,844,2238,1
경기도,845,2239,1
경기도,845,2240,1
경기도,845,2241,1
경기도,845,2242,1
경기도,845,2243,1
경기도,846,2244,1
경기도,846,2245,1
경기도,846,2246,1
경기도,848,2247,1
경기도,848,2248,1
경기도,848,2249,1
경기도,848,2250,1
경기도,849,2251,1
경기도,851,2255,1
경기도,851,2256,1
경기도,851,2257,1
경기도,851,2258,1
경기도,851,2259,1
경기도,851,2260,1
경기도,851,2261,1
경기도,851,2262,1
경기도,851,2263,1
경기도,851,395366,1
경기도,852,25948,1
경기도,852,25949,1
경기도,852,25950,1
경기도,853,2264,1
경기도,853,2265,1
경기도,854,2266,1
경기도,855,2267,1
경기도,855,2268,1
경기도,855,2269,1
경기도,855,2270,1
경기도,855,2271,1
경기도,855,2272,1
경기도,856,2273,1
경기도,856,2274,1
경기도,857,2275,1
경기도,863,2278,1
경기도,863,2279,1
경기도,863,2280,1
경기도,863,2281,1
경기도,866,2282,1
경기도,866,2283,1
경기도,884,2331,1
경기도,884,2332,1
경기도,884,2333,1
경기도,885,2334,1
경기도,885,2335,1
경기도,885,2336,1
경기도,886,2337,1
경기도,886,2338,1
경기도,887,2339,1
경기도,887,2340,1
경기도,887,2341,1
경기도,890,2354,1
경기도,890,2355,1
경기도,890,2356,1
경기도,896,25963,1
경기도,896,25964,1
경기도,896,25965,1
경기도,896,25966,1
경기도,896,25967,1
경기도,896,395325,1
경기도,896,395326,1
경기도,897,2383,1
경기도,897,2384,1
경기도,897,2385,1
경기도,904,20797,1
경기도,904,20798,1
경기도,904,20800,1
경기도,926,25980,1
경기도,926,25981,1
경기도,927,25982,1
경기도,927,25983,1
경기도,927,25984,1
경기도,928,2434,1
경기도,928,2435,1
경기도,930,2436,1
경기도,930,2437,1
경기도,931,25988,1
경기도,931,25989,1
경기도,931,25990,1
경기도,938,177390,1
경기도,938,177391,1
경기도,938,177392,1
경기도,941,2446,1
경기도,941,2447,1
경기도,941,2448,1
경기도,941,2449,1
경기도,942,2450,1
경기도,942,2451,1
경기도,943,2452,1
경기도,943,2453,1
경기도,943,2454,1
경기도,943,2455,1
경기도,944,2456,1
경기도,944,2457,1
경기도,945,2458,1
경기도,945,2459,1
경기도,947,2462,1
경기도,947,2463,1
경기도,947,2464,1
경기도,950,2469,1
경기도,950,2470,1
경기도,950,146790,1
경기도,951,2472,1
경기도,951,2473,1
경기도,951,2474,1
경기도,951,2475,1
경기도,952,2476,1
경기도,952,2477,1
경기도,953,2478,1
경기도,953,2479,1
경기도,953,2480,1
경기도,953,2481,1
경기도,955,2482,1
경기도,955,2483,1
경기도,958,2484,1
경기도,958,2485,1
경기도,958,2486,1
경기도,958,2487,1
경기도,960,2488,1
경기도,960,2489,1
경기도,960,2490,1
경기도,961,2491,1
경기도,961,2492,1
경기도,962,2493,1
경기도,962,2494,1
경기도,962,2495,1
경기도,962,2496,1
경기도,962,2497,1
경기도,963,2499,1
경기도,963,2500,1
경기도,963,2501,1
경기도,964,2502,1
경기도,964,2503,1
경기도,964,2504,1
경기도,964,2505,1
경기도,964,2506,1
경기도,965,2507,1
경기도,965,2508,1
경기도,965,2509,1
경기도,965,2510,1
경기도,965,2511,1
경기도,966,2512,1
경기도,966,2513,1
경기도,966,2514,1
경기도,966,2515,1
경기도,966,2516,1
경기도,966,2517,1
경기도,967,2518,1
경기도,967,2519,1
경기도,967,2520,1
경기도,967,2521,1
경기도,967,2522,1
경기도,968,2523,1
경기도,968,2524,1
경기도,969,2525,1
경기도,969,2526,1
경기도,969,2527,1
경기도,969,2528,1
경기도,970,2529,1
경기도,970,2530,1
경기도,970,2531,1
경기도,970,2532,1
경기도,970,2533,1
경기도,970,2534,1
경기도,970,2535,1
경기도,970,2536,1
경기도,971,2537,1
경기도,971,2538,1
경기도,971,2539,1
경기도,973,228589,1
경기도,973,228590,1
경기도,974,2540,1
경기도,974,2541,1
경기도,974,2542,1
경기도,975,2543,1
경기도,975,2544,1
경기도,975,2545,1
경기도,975,2546,1
경기도,976,146792,1
경기도,976,146793,1
경기도,978,2549,1
경기도,978,2550,1
경기도,978,2551,1
경기도,979,2552,1
