local1,area_danji_id,danji_room_type_id,splitlevel
서울특별시,423,1089,1
서울특별시,423,1090,1
서울특별시,424,1091,1
서울특별시,424,1092,1
서울특별시,424,1093,1
서울특별시,424,1094,1
서울특별시,425,1095,1
서울특별시,425,1096,1
서울특별시,425,1097,1
서울특별시,426,1100,1
서울특별시,426,1101,1
서울특별시,426,146684,1
서울특별시,426,146685,1
서울특별시,426,146686,1
서울특별시,426,146687,1
서울특별시,426,146688,1
서울특별시,426,146689,1
서울특별시,426,146690,1
서울특별시,426,146691,1
서울특별시,426,146692,1
서울특별시,426,146693,1
서울특별시,426,146694,1
서울특별시,426,146695,1
서울특별시,426,146696,1
서울특별시,426,146697,1
서울특별시,426,146698,1
서울특별시,426,146699,1
서울특별시,426,146700,1
서울특별시,426,146701,1
서울특별시,426,146702,1
서울특별시,426,146703,1
서울특별시,426,146704,1
서울특별시,426,146705,1
서울특별시,426,245686,1
서울특별시,427,146706,1
서울특별시,427,146707,1
서울특별시,427,146708,1
서울특별시,428,1106,1
서울특별시,428,1107,1
서울특별시,428,1108,1
서울특별시,428,1109,1
서울특별시,429,175884,1
서울특별시,429,175885,1
서울특별시,431,1112,1
서울특별시,431,1113,1
서울특별시,431,1114,1
서울특별시,431,1115,1
서울특별시,431,1116,1
서울특별시,431,1117,1
서울특별시,431,1118,1
서울특별시,431,1119,1
서울특별시,431,1120,1
서울특별시,431,1121,1
서울특별시,431,1122,1
서울특별시,431,1123,1
서울특별시,431,1124,1
서울특별시,431,1125,1
서울특별시,431,1126,1
서울특별시,431,1127,1
서울특별시,431,1128,1
서울특별시,431,1129,1
서울특별시,431,1130,1
서울특별시,431,1131,1
서울특별시,431,1132,1
서울특별시,431,1133,1
서울특별시,431,1134,1
서울특별시,431,1135,1
서울특별시,431,1136,1
서울특별시,431,1137,1
서울특별시,431,1138,1
서울특별시,431,1139,1
서울특별시,431,1140,1
서울특별시,431,1141,1
서울특별시,431,1142,1
서울특별시,431,1143,1
서울특별시,432,1144,1
서울특별시,434,228570,1
서울특별시,434,228571,1
서울특별시,438,25746,1
서울특별시,438,25747,1
서울특별시,438,25748,1
서울특별시,440,1155,1
서울특별시,440,1156,1
서울특별시,440,1157,1
서울특별시,441,1158,1
서울특별시,441,1159,1
서울특별시,460,1206,1
서울특별시,460,1207,1
서울특별시,460,1208,1
서울특별시,460,1209,1
서울특별시,462,1210,1
서울특별시,462,1211,1
서울특별시,462,1212,1
서울특별시,462,1213,1
서울특별시,462,1214,1
서울특별시,462,1215,1
서울특별시,462,1216,1
서울특별시,463,1217,1
서울특별시,463,1218,1
서울특별시,463,1219,1
서울특별시,463,1220,1
서울특별시,478,1245,1
서울특별시,483,1264,1
서울특별시,483,1265,1
서울특별시,484,1266,1
서울특별시,484,1267,1
서울특별시,484,1268,1
서울특별시,484,1269,1
서울특별시,484,1270,1
서울특별시,484,245661,1
서울특별시,484,245662,1
서울특별시,484,245663,1
서울특별시,484,245664,1
서울특별시,484,245665,1
서울특별시,484,245666,1
서울특별시,484,245667,1
서울특별시,484,245668,1
서울특별시,484,245669,1
서울특별시,484,245670,1
서울특별시,484,245671,1
서울특별시,489,25770,1
서울특별시,489,25771,1
서울특별시,489,25772,1
서울특별시,489,25773,1
서울특별시,494,1286,1
서울특별시,494,1287,1
서울특별시,494,1288,1
서울특별시,494,1289,1
서울특별시,495,1290,1
서울특별시,495,1291,1
서울특별시,495,1292,1
서울특별시,495,1293,1
서울특별시,495,1294,1
서울특별시,496,1295,1
서울특별시,496,1296,1
서울특별시,496,1297,1
서울특별시,496,1298,1
서울특별시,496,1299,1
서울특별시,496,1300,1
서울특별시,496,245672,1
서울특별시,496,245674,1
서울특별시,496,245675,1
서울특별시,496,245676,1
서울특별시,496,245677,1
서울특별시,496,245678,1
서울특별시,496,245679,1
서울특별시,502,228572,1
서울특별시,502,228573,1
서울특별시,503,25780,1
서울특별시,503,25781,1
서울특별시,503,25782,1
서울특별시,504,1311,1
서울특별시,504,1312,1
서울특별시,504,1313,1
서울특별시,505,1314,1
서울특별시,505,1315,1
서울특별시,505,1316,1
서울특별시,505,1317,1
서울특별시,505,1318,1
서울특별시,505,1319,1
서울특별시,505,1320,1
서울특별시,505,1321,1
서울특별시,506,1322,1
서울특별시,506,1323,1
서울특별시,506,1324,1
서울특별시,506,1325,1
서울특별시,506,1326,1
서울특별시,507,1327,1
서울특별시,507,1328,1
서울특별시,508,1329,1
서울특별시,508,1330,1
서울특별시,509,1331,1
서울특별시,509,1332,1
서울특별시,509,1333,1
서울특별시,509,1334,1
서울특별시,509,1335,1
서울특별시,509,1336,1
서울특별시,512,25783,1
서울특별시,512,25784,1
서울특별시,513,25785,1
서울특별시,513,25786,1
서울특별시,513,25787,1
서울특별시,513,25788,1
서울특별시,514,1341,1
서울특별시,514,1342,1
서울특별시,514,1343,1
서울특별시,514,1344,1
서울특별시,516,1348,1
서울특별시,516,1349,1
서울특별시,516,1350,1
서울특별시,517,1351,1
서울특별시,517,1352,1
서울특별시,517,1353,1
서울특별시,517,1354,1
서울특별시,517,146712,1
서울특별시,517,146713,1
서울특별시,521,25792,1
서울특별시,521,25793,1
서울특별시,522,1361,1
서울특별시,522,1362,1
서울특별시,523,25794,1
서울특별시,523,25795,1
서울특별시,523,25796,1
서울특별시,528,1369,1
서울특별시,528,1370,1
서울특별시,528,1371,1
서울특별시,528,1372,1
서울특별시,528,1373,1
서울특별시,529,1374,1
서울특별시,529,1375,1
서울특별시,529,1376,1
서울특별시,529,1377,1
서울특별시,529,1378,1
서울특별시,529,1379,1
서울특별시,530,1380,1
서울특별시,530,1381,1
서울특별시,530,1382,1
서울특별시,530,1383,1
서울특별시,531,1384,1
서울특별시,531,1385,1
서울특별시,531,1386,1
서울특별시,531,1387,1
서울특별시,532,25801,1
서울특별시,532,25802,1
서울특별시,532,25803,1
서울특별시,532,25804,1
서울특별시,532,25805,1
서울특별시,533,1388,1
서울특별시,534,1389,1
서울특별시,534,1390,1
서울특별시,534,1391,1
서울특별시,534,1392,1
서울특별시,534,1393,1
서울특별시,534,1394,1
서울특별시,534,247032,1
서울특별시,534,247033,1
서울특별시,539,1403,1
서울특별시,539,1404,1
서울특별시,539,1405,1
서울특별시,540,1406,1
서울특별시,540,1407,1
서울특별시,540,1408,1
서울특별시,540,1409,1
서울특별시,540,246409,1
서울특별시,540,246410,1
서울특별시,540,246411,1
서울특별시,540,246412,1
서울특별시,540,246413,1
서울특별시,540,246414,1
서울특별시,540,246415,1
서울특별시,540,246416,1
서울특별시,540,246417,1
서울특별시,540,246418,1
서울특별시,540,246419,1
서울특별시,540,246420,1
서울특별시,541,25816,1
서울특별시,541,25817,1
서울특별시,541,25818,1
서울특별시,541,25819,1
서울특별시,541,25820,1
서울특별시,541,25821,1
서울특별시,541,25822,1
서울특별시,542,1410,1
서울특별시,542,1411,1
서울특별시,542,1412,1
서울특별시,542,1413,1
서울특별시,543,1414,1
서울특별시,543,1415,1
서울특별시,544,1416,1
서울특별시,544,1417,1
서울특별시,544,1418,1
서울특별시,545,228574,1
서울특별시,545,228575,1
서울특별시,546,1419,1
서울특별시,546,1420,1
서울특별시,546,1421,1
서울특별시,546,1422,1
서울특별시,547,1423,1
서울특별시,547,1424,1
서울특별시,549,1427,1
서울특별시,549,1428,1
서울특별시,549,1429,1
서울특별시,549,1430,1
서울특별시,549,1431,1
서울특별시,549,1432,1
서울특별시,549,1433,1
서울특별시,549,1434,1
서울특별시,553,1443,1
서울특별시,553,146714,1
서울특별시,553,146715,1
서울특별시,553,146716,1
서울특별시,554,1446,1
서울특별시,554,1447,1
서울특별시,554,1448,1
서울특별시,554,1449,1
서울특별시,555,1450,1
서울특별시,555,1451,1
서울특별시,555,1452,1
서울특별시,555,1453,1
서울특별시,555,1454,1
서울특별시,555,1455,1
서울특별시,555,1456,1
서울특별시,555,1457,1
서울특별시,555,1458,1
서울특별시,555,1459,1
서울특별시,555,1460,1
서울특별시,555,1461,1
서울특별시,555,1462,1
서울특별시,555,1463,1
서울특별시,555,1464,1
서울특별시,555,417136,1
서울특별시,555,417137,1
서울특별시,555,417138,1
서울특별시,555,417139,1
서울특별시,555,417140,1
서울특별시,555,417141,1
서울특별시,555,417142,1
서울특별시,555,417143,1
서울특별시,555,417144,1
서울특별시,555,417145,1
서울특별시,555,417146,1
서울특별시,555,417147,1
서울특별시,555,417148,1
서울특별시,555,417149,1
서울특별시,555,417150,1
서울특별시,555,417151,1
서울특별시,555,417152,1
서울특별시,555,417153,1
서울특별시,555,417154,1
서울특별시,555,417155,1
서울특별시,555,417156,1
서울특별시,558,1465,1
서울특별시,558,1466,1
서울특별시,558,1467,1
서울특별시,559,1468,1
서울특별시,559,1469,1
서울특별시,559,1470,1
서울특별시,559,1471,1
서울특별시,559,1472,1
서울특별시,559,1473,1
서울특별시,564,1476,1
서울특별시,564,1477,1
서울특별시,565,1478,1
서울특별시,565,1479,1
서울특별시,565,1480,1
서울특별시,565,246121,1
서울특별시,566,1481,1
서울특별시,566,1482,1
서울특별시,566,1483,1
서울특별시,567,1484,1
서울특별시,567,1485,1
서울특별시,570,25840,1
서울특별시,570,25841,1
서울특별시,570,25842,1
서울특별시,576,1505,1
서울특별시,576,1506,1
서울특별시,576,1507,1
서울특별시,577,1508,1
서울특별시,577,1509,1
서울특별시,578,1510,1
서울특별시,578,1511,1
서울특별시,578,1512,1
서울특별시,578,1513,1
서울특별시,578,1514,1
서울특별시,579,1515,1
서울특별시,579,1516,1
서울특별시,579,1517,1
서울특별시,580,1518,1
서울특별시,580,1519,1
